,text,label
12494,"PETRICE Panzl Plastic Cosmetic Storage Box Organizers (Colour May Vary) Desktop drawer storage box drawer sundries case small objects cosmetics box organizer type:organizer material: pp used for: makeup, cosmetic, jewelry,accessories,lipstick style: fashion, simple design feature: durable, can be washed size:21.4x10.6x10.4cm package:1 pcs organizer features: you can use it to storage your makeup things. can be greatly ensured. With drawer design, very multifunctional. Ideal for keeping your makeup brushes. High-capacity, you can put your makeup things in it.",Household
12495,"UrbanWood Sheesham Wood Patio Dining Set | for Garden and Outdoor | Foldable Coffee Table and Chair | Brown Color:1 Table and 2 chair   Your house with this lovely and classic piece of furniture set from the wide collection of Brookwood . This furniture set comes in a package of a folding table and two folding chair. This table and chair set is designed with the standard quality wood material. They will be perfect for contemporary theme decoration. You can use this for bedroom, living room as well as for your garden to feel comfort and take complete rest. The wooden back is slanted which helps you to sit with ease and comfort. Assembly required.",Household
12496,"Refusal (Francis Thriller) Review The Francis flair is clear for all to see (Daily Mail)From winning post to top of the bestseller list, time after time (Sunday Times)The master of suspense and intrigue (Country Life)A tremendous read (Woman's Own) 				    	 					 About the Author Felix Francis studied Physics and Electronics at London University and then embarked upon a seventeen-year career teaching Advanced Level Physics. Felix Francis is the younger son of crime writer and National Hunt jockey Dick Francis, and over the past forty years Felix assisted Dick with both the research and the writing of many of his novels. Felix's love of racing, writing talent, and knowledge and experience as a physics teacher was invaluable in the father-and-son writing partnership. Felix has written ten 'Francis' novels, the first, Under Orders, published in 2006. Then followed Dead Heat, Silks, Even Money, Crossfire, Gamble, Bloodline, Refusal, Damage and Felix's tenth novel, Front Runner.",Books
12497,"Footprints Kids ORGANIC Cotton SCHOOL Socks - Boys and Girls - Calf length- Pack of 5 (White) - Extra soft and Breathable FootPrints range of organic & Bamboo school socks keeps your kids feet fresh and dry all day. Organic cotton which these socks are made of is super breathable and free from toxic colours which are main cause of skin irritation and allergies in kids, These socks are blended with bamboo fibers which ais naturally antimicrobial and prevents bacteria and fungus from cultivating on it, hence keeping it odour free. These socks are buttery Soft, super comfortable, moisture wicking, Just perfect for your kids long stay at school",Clothing & Accessories
12498,BODYCARE Multicolor Girls Panty Pack of 8 Bodycare Brings a new collection of girls multicolor panty with 100% cotton fabric. Easy to comfort & highly streachable. Available in different prints,Clothing & Accessories
12499,"Dynore Stainless Steel Cake Tong, Silver This tong is ideal product to be used for serving dishes like cakes, etc. The teeth are long to allow for easy picking of dishes while serving and also prevents spillage while serving.",Household
12500,"Ocean Cocktail Glass Set, 285ml, Set of 6 Product Details: Ocean Glassware is one of Asia' s leading glassware manufacturers. Its prime focus is clear and good quality soda lime based glassware. The new retail gift packs represent a unique and refreshing image of Ocean Glassware, targeted to meet gifting needs and enhance customer satisfaction, happiness and pleasure through the use of Ocean products for wining, dining and socializing. Brand INFO: Established in 1979, as another industrial diversification of the Ocean Insurance Group, Ocean Glass Public Company Limited has manufactured glassware of international standards since its inception. Ocean glass is one of Asia's leading glass tableware manufacturers, providing an extensive range of quality glassware and services in all aspects of business, from retail and food service to decorated glassware.",Household
12501,"KS Trader Chairs Office Arm Chair Size:Standard                                                                                 |                            Color:Black   With great power comes great responsibility and that sometimes could mean a long and tiring day. In such cases, KS Trader presents the perfect solution! KS Trader Executive office chair is an ergonomically designed chair which is sure to provide ample support to you back and shoulders. Built on a strong frame, this office chair has heavy padding with an extra layer of foam. The soft cushioned seat, and sturdy arms come together to create a feeling of comfort that you reluctant to get off your chair. A pneumatic height adjustment system, a torsion knob, and tilt lock provide a range of positions that you can shift to if you have been sitting in the same position for an extended period of time. Durable upholstery completes the look, creating a chair which is not only comfortable but is also a visual treat. KS Trader ensures that this executive chair will reach your doorstep. So go ahead and get KS Trader Executive steel office chair which will make you look forward to all those extra hours at work! The chair is easy to maintain | A Pneumatic lift, Torsion knob and ensure smooth adjustment. The chair has extra padding on the seat back and armrests for extra comfort | This trendy chair is created from strong high quality material and leatherette/fabric which is suitable for daily use. The color of the chair enables the chair to fit in easily with your office or home decor & looks very elegant. Wheels: 50mm wide single colored wheels 40 kg load bearing capacity per wheel, made of acrylonitrile butadiene styrene (ABS) | Base: 26 inch wide """"""""Spider Base"""""""" duly contoured profile in 200 kg load bearing capacity. The product requires basic assembly and comes with assembly instructions.",Household
12502,"KUMAKA Household Purpose Portable Mini Revolving and Oscillating Tower Fan with Motorized Rotating Base (White) Let the cool air fill your room with Rotating Cool Breeze Tower Fan to beat the heat this summer. The heavy duty 70W powerful motor consumes less electricity wherein 180 degree revolving base covers large area & distance offering cool breeze instantly. Made from ABS plastic, it is highly durable and rust-free enhancing product's life. The sleek and compact design makes it easy to grip and handy to move occupying less space in the room.",Household
12503,"Indian Superfoods: Change the Way You Eat Review Rujuta has again hit the bull's eye with her latest book. In simple words she illuminates us to important facts of everyday food items like Ghee, Rice, Jackfruit, Coconut etc. After reading I am actually glad and thankful that the foods mentioned are so nutrient rich and all are locally available. I highly recommend this to all people who want to be healthy. --By Sudhir on 19 June 2016We all need this back on our kitchen shelf! A must buy! From the awesomeness of Ghee to eating the poor mans jackfruit. Such sound advise. --By A. Wal on 14 June 2016Rutuja's books are always helpful and educating one over food and habits. This one is def a BIG YES BUY for everyone. Foods we need to eat daily and the amount of knowledge imparted over foods like Ghee, Kokum, Banana, Cashew, Coconut, Rice and more will make you read more of it and totally worth a buy. Thanks Rujuta for breaking our daily traditional notions. Loved it. --By S J on 13 June 2016 				    	 					 About the Author Rujuta Diwekar is one of India's top nutritionists and the author of three best-selling books, including Don't Lose Your Mind, Lose Your Weight, the country's highest-selling diet book.]",Books
12504,"Dr Trust Electronic Kitchen Digital Scale Weighing Machine (Black) The Dr Trust Electronic Kitchen Digital Scale Weighing Machine (Black) is designed with patented Accu Gauge Sensors technology that gives you an accurate and precise weight measurement every time. It comes with exceptional features like lots of units of measurement, light weight and a simple & convenient display. It is simple to use and easy to read with a bright and easy to read display.Dr Trust is a registered trademark of Nectar Biopharma Private Limited, a trustworthy name committed to make a huge range of award-winning products to empower people to choose right health partner. Our products are appreciated for their cutting-edge designs, personalization and ease of use. We have a wide range of weighing scales . They all are made with latest technology and efficient for delivery of quick results. They are appreciated for delivery of accuracy and excellent performance for a long time",Household
