transaction_id,transaction_date,transaction_price
TRANSACTION_9354,1999-12-30,111753520
TRANSACTION_95686,1977-11-22,812653044
TRANSACTION_58802,2009-12-01,632950878
TRANSACTION_64361,1995-05-07,902560266
TRANSACTION_76405,1974-10-14,356557287
TRANSACTION_7853,1997-06-16,770806888
TRANSACTION_35150,2009-09-16,318865952
TRANSACTION_98192,1982-11-01,956554213
TRANSACTION_90170,1981-06-08,379140669
TRANSACTION_41619,2009-10-31,473454744
TRANSACTION_13297,2022-03-21,990514043
TRANSACTION_27051,2002-07-28,163764445
TRANSACTION_86776,2002-05-11,111434313
TRANSACTION_76716,2019-05-17,333380057
TRANSACTION_83353,2014-07-28,677106621
TRANSACTION_79300,1997-04-27,923184511
TRANSACTION_87350,1977-12-12,291609151
TRANSACTION_21798,2019-10-28,576986849
TRANSACTION_95442,1986-04-20,10858597
TRANSACTION_6750,1988-12-23,316893964
TRANSACTION_9752,1996-06-20,485177510
TRANSACTION_76984,2012-12-04,757741578
TRANSACTION_8895,2008-12-22,481400798
TRANSACTION_5126,2021-09-08,821870646
TRANSACTION_49416,1975-02-14,216514715
TRANSACTION_34619,2008-01-19,824121350
TRANSACTION_74503,2004-01-17,275294276
TRANSACTION_83515,2022-05-26,624278545
TRANSACTION_32620,2008-05-07,476980113
TRANSACTION_48091,1996-04-14,1000573903
TRANSACTION_7608,2008-07-19,750318301
TRANSACTION_15440,2004-05-28,41602296
TRANSACTION_26694,1970-05-30,980298673
TRANSACTION_48549,1985-08-03,904306538
TRANSACTION_44255,2010-08-04,742960955
TRANSACTION_982,1994-04-16,574516260
TRANSACTION_37453,1993-04-22,122165950
TRANSACTION_55026,2013-11-23,269866532
TRANSACTION_70362,1975-08-14,448332744
TRANSACTION_69828,1971-01-29,510318771
TRANSACTION_16570,1989-01-12,942245129
TRANSACTION_54339,2019-05-09,754190614
TRANSACTION_94842,1989-01-22,791859645
TRANSACTION_80617,2011-08-03,846135543
TRANSACTION_64130,2016-10-22,785297501
TRANSACTION_63411,1985-09-28,73306005
TRANSACTION_3272,2010-06-20,186768553
TRANSACTION_60797,2008-06-22,692707837
TRANSACTION_63971,2020-09-11,23943326
TRANSACTION_73997,2017-12-18,860327301
TRANSACTION_35,1986-08-17,443363248
TRANSACTION_3873,2004-11-27,824425114
TRANSACTION_51486,1980-01-02,697182655
TRANSACTION_73428,2002-05-04,640920151
TRANSACTION_2572,1998-04-02,311216595
TRANSACTION_31639,2001-02-06,131086482
TRANSACTION_93848,1977-10-28,263943009
TRANSACTION_90764,1980-07-01,186556444
TRANSACTION_27561,2007-07-07,557670474
TRANSACTION_47782,2011-05-07,16700466
TRANSACTION_58055,1976-11-02,182632673
TRANSACTION_47339,1971-06-20,862664993
TRANSACTION_88832,1983-08-16,387744813
TRANSACTION_1459,2012-07-15,499705707
TRANSACTION_82782,1971-08-20,156539020
TRANSACTION_71662,1973-02-08,857217672
TRANSACTION_55821,1977-02-16,715030457
TRANSACTION_32185,1993-10-03,656318714
TRANSACTION_24970,2011-10-22,691957133
TRANSACTION_93738,2004-04-14,617684327
TRANSACTION_56648,1987-12-25,656965692
TRANSACTION_79416,1995-01-04,759382349
TRANSACTION_38638,2017-03-17,992622778
TRANSACTION_89370,2012-06-11,576773456
TRANSACTION_9167,2017-03-13,676964778
TRANSACTION_24424,1971-09-21,95735852
TRANSACTION_40749,2007-04-07,597459909
TRANSACTION_57746,2014-10-28,932084024
TRANSACTION_43996,1981-02-01,182673555
TRANSACTION_43048,1992-06-09,345007841
TRANSACTION_15386,1990-02-09,764495327
TRANSACTION_84265,1994-10-06,637919664
TRANSACTION_22485,1981-07-28,154635297
TRANSACTION_25312,1976-08-06,615890523
TRANSACTION_3624,2018-03-15,846994426
TRANSACTION_28086,1980-10-08,390965721
TRANSACTION_10765,1979-05-03,129026106
TRANSACTION_24922,1990-01-29,943130961
TRANSACTION_79154,1974-04-13,569824725
TRANSACTION_29700,1978-10-18,254174997
TRANSACTION_86897,2010-07-17,529013084
TRANSACTION_37621,2020-11-23,317223211
TRANSACTION_86495,1978-03-17,454614498
TRANSACTION_69945,2015-02-27,50627554
TRANSACTION_29428,2008-01-10,155554423
TRANSACTION_43981,1972-10-18,337919960
TRANSACTION_92189,2008-04-07,392121129
TRANSACTION_50766,1985-07-06,438839667
TRANSACTION_96397,2023-02-13,749891121
TRANSACTION_23805,1988-09-07,512998822
TRANSACTION_65788,1981-09-20,68824867
TRANSACTION_84337,2007-02-25,539179805
TRANSACTION_20614,1981-10-02,40958135
TRANSACTION_61220,2005-01-16,48549740
TRANSACTION_20397,2002-05-27,423438570
TRANSACTION_51698,1993-11-15,662550671
TRANSACTION_93301,2011-11-26,120998183
TRANSACTION_96446,1982-04-30,638217461
TRANSACTION_95133,2014-04-23,408572416
TRANSACTION_51099,2008-06-30,839082265
TRANSACTION_73413,1997-04-11,911010739
TRANSACTION_58918,1977-10-05,491018359
TRANSACTION_98051,1995-05-05,765157725
TRANSACTION_68013,1984-03-28,809976878
TRANSACTION_97292,2006-12-22,690533549
TRANSACTION_92134,1976-10-16,620728064
TRANSACTION_48035,2009-10-22,863750740
TRANSACTION_74422,2021-07-09,125684337
TRANSACTION_55215,2022-10-01,698662250
TRANSACTION_11537,2016-11-22,807281378
TRANSACTION_27595,2023-06-07,285050642
TRANSACTION_7269,2002-12-30,433423158
TRANSACTION_97131,1987-11-21,193034786
TRANSACTION_98704,2021-05-20,154899896
TRANSACTION_640,1970-03-22,553630075
TRANSACTION_55529,1991-08-17,579486119
TRANSACTION_37968,1994-04-17,341869816
TRANSACTION_89105,2015-07-12,627311167
TRANSACTION_44757,2023-03-12,235491805
TRANSACTION_68702,1984-07-10,376571393
TRANSACTION_18486,2015-11-22,191985803
TRANSACTION_87496,1999-07-19,428994766
TRANSACTION_11191,1989-01-26,806188361
TRANSACTION_55644,1997-09-05,909951946
TRANSACTION_50805,2013-02-01,814504171
TRANSACTION_34995,1993-05-12,615993373
TRANSACTION_79559,1985-11-13,365426597
TRANSACTION_79228,2010-12-25,454459319
TRANSACTION_39323,1989-10-08,710081514
TRANSACTION_818,1986-09-14,239983392
TRANSACTION_19018,1989-05-03,543761751
TRANSACTION_73661,2001-08-02,339754313
TRANSACTION_87539,1976-03-30,834729520
TRANSACTION_66290,1993-03-28,615794915
TRANSACTION_80187,1976-12-27,419845425
TRANSACTION_41743,2021-12-22,919598109
TRANSACTION_39755,1990-12-13,825006569
TRANSACTION_96848,1980-09-02,222453503
TRANSACTION_1952,1977-04-26,433233550
TRANSACTION_96023,1997-10-24,408502181
TRANSACTION_49974,2002-10-30,210934919
TRANSACTION_26133,2019-08-04,598546573
TRANSACTION_79708,1973-08-26,110186594
TRANSACTION_27246,1978-03-25,21626186
TRANSACTION_48620,1972-12-13,41291669
TRANSACTION_35154,2017-01-08,481936275
TRANSACTION_20785,1982-02-14,18022806
TRANSACTION_50239,1993-03-19,298267106
TRANSACTION_39924,2004-09-10,975446462
TRANSACTION_89799,1970-08-13,319212360
TRANSACTION_32270,2022-09-21,117269864
TRANSACTION_7903,1985-12-22,731076526
TRANSACTION_94416,2010-10-17,69142762
TRANSACTION_66146,1971-11-04,290799407
TRANSACTION_62603,2015-03-24,204674829
TRANSACTION_24901,2002-02-17,873808980
TRANSACTION_89379,2022-07-18,717924441
TRANSACTION_18014,1997-04-29,629233383
TRANSACTION_39651,1994-04-30,291194247
TRANSACTION_96724,2005-04-13,55665486
TRANSACTION_56307,1989-02-11,401796196
TRANSACTION_7785,2006-06-13,993567703
TRANSACTION_85393,2012-09-07,853966959
TRANSACTION_53070,2011-04-03,539694631
TRANSACTION_31370,2010-10-23,680169326
TRANSACTION_58847,1988-08-11,676324576
TRANSACTION_21359,1972-09-30,32407329
TRANSACTION_95847,1971-04-22,320433290
TRANSACTION_5080,1992-10-15,805029239
TRANSACTION_46286,2015-05-01,531329494
TRANSACTION_74607,1978-10-28,428621702
TRANSACTION_48495,1992-04-01,565492771
TRANSACTION_25146,2004-06-22,324419026
TRANSACTION_46256,1979-12-05,286723609
TRANSACTION_35035,1970-10-11,749202495
TRANSACTION_28418,1994-05-04,657313284
TRANSACTION_98273,2002-05-05,463326173
TRANSACTION_15934,2017-02-02,951577318
TRANSACTION_18371,1981-02-02,197583719
TRANSACTION_14450,1982-07-15,230017806
TRANSACTION_44729,1975-06-26,319287093
TRANSACTION_1284,2020-05-28,747978858
TRANSACTION_34740,2015-01-06,199960792
TRANSACTION_23449,1987-12-08,19460799
TRANSACTION_5351,1981-04-30,772621104
TRANSACTION_46641,1978-02-20,932233167
TRANSACTION_11668,1983-11-21,163634428
TRANSACTION_12866,1989-06-20,414860345
TRANSACTION_20015,1987-12-23,769781111
TRANSACTION_84317,1995-03-23,350353550
TRANSACTION_96957,1979-05-05,645172269
TRANSACTION_38957,2016-06-08,221223602
TRANSACTION_24425,1976-09-24,20252732
TRANSACTION_85893,1988-09-04,746662642
TRANSACTION_80298,2000-06-22,827236089
TRANSACTION_54349,1978-09-18,374986741
TRANSACTION_70258,2015-03-17,621985881
TRANSACTION_47763,1995-12-17,27790777
TRANSACTION_67649,2013-01-19,372481322
TRANSACTION_44784,2020-09-12,929062445
TRANSACTION_47089,1985-11-26,932643663
TRANSACTION_29232,1996-03-28,302550168
TRANSACTION_81452,2010-07-22,731353398
TRANSACTION_54313,2004-01-29,33185478
TRANSACTION_9147,1978-07-20,740773981
TRANSACTION_1997,2007-02-23,608063670
TRANSACTION_66806,1998-02-04,940455050
TRANSACTION_47445,1973-10-09,755852955
TRANSACTION_64271,2004-03-18,324087706
TRANSACTION_52213,2021-01-15,817231216
TRANSACTION_98793,2008-11-10,162712448
TRANSACTION_98147,1978-03-09,319660840
TRANSACTION_46057,2016-06-05,968558804
TRANSACTION_85836,2021-11-04,23142236
TRANSACTION_52872,1975-01-12,431098606
TRANSACTION_2153,1984-09-16,908261867
TRANSACTION_70014,2000-01-05,70823417
TRANSACTION_90311,2012-08-05,591717854
TRANSACTION_4619,1976-12-16,44635117
TRANSACTION_77258,1992-06-26,765315694
TRANSACTION_49676,1975-10-16,583733183
TRANSACTION_36438,2003-09-16,819059329
TRANSACTION_54570,2020-04-15,21512066
TRANSACTION_48551,1984-03-05,431465122
TRANSACTION_87559,2020-10-31,994535870
TRANSACTION_4189,2011-08-26,517465135
TRANSACTION_24054,2015-12-26,13501232
TRANSACTION_73418,2023-01-11,694140190
TRANSACTION_84068,2011-08-10,380311359
TRANSACTION_93729,1985-03-06,713718195
TRANSACTION_50869,2004-07-23,957184393
TRANSACTION_47433,2014-07-02,978238285
TRANSACTION_18975,1986-01-28,27597968
TRANSACTION_95973,1989-04-05,369605568
TRANSACTION_48030,1972-07-04,326290016
TRANSACTION_75631,1987-07-22,261231114
TRANSACTION_34774,2017-10-26,92551724
TRANSACTION_74891,2021-04-29,49291924
TRANSACTION_51874,2000-08-15,954808782
TRANSACTION_67815,1995-09-02,47153917
TRANSACTION_18746,2016-09-15,928864671
TRANSACTION_44256,2008-09-12,534668911
TRANSACTION_94085,1980-04-23,122012638
TRANSACTION_58411,2015-01-14,353258272
TRANSACTION_27034,1990-08-04,831854701
TRANSACTION_28382,1971-12-20,578740209
TRANSACTION_48974,1991-09-14,846603817
TRANSACTION_90218,1983-04-28,480272510
TRANSACTION_53603,1993-04-10,22972021
TRANSACTION_61560,2015-05-16,629610603
TRANSACTION_90454,2004-08-24,119728682
TRANSACTION_26421,2023-07-10,703892099
TRANSACTION_48465,2000-07-10,834703425
TRANSACTION_47215,1994-03-06,176823661
TRANSACTION_38581,1998-06-14,821958324
TRANSACTION_60328,2019-01-27,488093034
TRANSACTION_94573,2002-06-08,347412099
TRANSACTION_48000,2002-01-13,218351130
TRANSACTION_28178,2010-02-03,897022778
TRANSACTION_59845,1986-07-18,975633522
TRANSACTION_63115,1972-08-03,816085178
TRANSACTION_87171,1992-02-25,622875703
TRANSACTION_7880,1977-03-25,914045931
TRANSACTION_98617,1970-02-12,463821578
TRANSACTION_55528,2022-10-07,857327538
TRANSACTION_74515,2004-03-08,579167902
TRANSACTION_53566,2016-02-01,130305557
TRANSACTION_61580,1978-02-16,522459470
TRANSACTION_74832,2001-09-19,487640965
TRANSACTION_11493,1971-10-09,512404875
TRANSACTION_37421,2005-08-29,677828417
TRANSACTION_19829,1992-12-24,100618524
TRANSACTION_13117,1977-10-14,838852141
TRANSACTION_77203,1980-03-16,426026009
TRANSACTION_26504,1973-03-16,792744451
TRANSACTION_46263,1994-03-10,116981710
TRANSACTION_23503,2015-05-05,907485424
TRANSACTION_13715,2013-12-01,511099105
TRANSACTION_58305,1994-03-26,42125349
TRANSACTION_4876,1985-02-25,934470685
TRANSACTION_9829,1995-09-19,440361403
TRANSACTION_46356,2007-06-05,411233233
TRANSACTION_65464,1974-10-23,716232112
TRANSACTION_97575,1996-02-28,764954886
TRANSACTION_4866,1977-03-01,354990408
TRANSACTION_81980,1978-10-28,637350117
TRANSACTION_48854,1978-03-24,691233048
TRANSACTION_78846,1975-12-08,196840066
TRANSACTION_70653,2006-06-21,607829358
TRANSACTION_58382,1983-03-10,889737178
TRANSACTION_30224,2005-11-18,182157034
TRANSACTION_10795,1979-05-22,749097362
TRANSACTION_65115,1996-03-16,897100525
TRANSACTION_14006,1979-01-25,62063207
TRANSACTION_37549,2009-05-08,356945391
TRANSACTION_89625,1981-10-28,420896442
TRANSACTION_47549,2021-02-04,199430655
TRANSACTION_34146,2019-10-16,136482971
TRANSACTION_59440,2020-11-17,929346949
TRANSACTION_39778,2023-06-06,768573701
TRANSACTION_50259,2016-10-04,706032346
TRANSACTION_47756,1991-03-18,912520230
TRANSACTION_98825,1997-02-09,532321938
TRANSACTION_36002,1976-04-03,974482161
TRANSACTION_79416,2011-01-01,815638362
TRANSACTION_15102,2017-01-07,69932729
TRANSACTION_14030,2015-08-21,79243679
TRANSACTION_89311,1972-02-05,593860232
TRANSACTION_70383,2015-02-26,689736666
TRANSACTION_82288,1992-02-01,414163521
TRANSACTION_52809,2006-01-23,870682900
TRANSACTION_64472,1981-02-27,948330757
TRANSACTION_31831,1972-01-13,21130117
TRANSACTION_2254,1973-09-11,118901183
TRANSACTION_25623,1981-03-31,11709309
TRANSACTION_63085,1994-11-13,686463182
TRANSACTION_61735,2023-09-28,617742895
TRANSACTION_71713,1990-12-22,608136075
TRANSACTION_47504,2003-05-20,874933034
TRANSACTION_13910,1982-04-29,614437746
TRANSACTION_42328,2007-12-30,350474503
TRANSACTION_78778,1982-05-05,595913166
TRANSACTION_84197,2007-07-18,588605115
TRANSACTION_30538,1989-09-23,849002532
TRANSACTION_49460,1973-09-29,929767329
TRANSACTION_51994,2009-07-12,766661487
TRANSACTION_33437,2018-12-09,549993790
TRANSACTION_81410,1983-10-22,444754087
TRANSACTION_71283,1984-06-22,65080526
TRANSACTION_92198,1994-01-29,767781508
TRANSACTION_38411,2003-11-22,478972906
TRANSACTION_32283,2009-02-11,963209337
TRANSACTION_96539,1979-07-16,888396825
TRANSACTION_22576,2019-02-08,720498043
TRANSACTION_6414,1980-01-27,742078430
TRANSACTION_52365,1982-07-22,818899974
TRANSACTION_37071,2016-03-12,332537654
TRANSACTION_65747,2013-10-26,532419593
TRANSACTION_84470,2023-06-12,149804622
TRANSACTION_53751,1971-05-15,465472211
TRANSACTION_23952,2019-08-08,734049129
TRANSACTION_68295,1992-02-02,748865230
TRANSACTION_12932,2002-07-31,886220763
TRANSACTION_39152,1988-12-20,447947661
TRANSACTION_84682,1984-08-16,31439478
TRANSACTION_85242,2015-03-05,465527050
TRANSACTION_77154,1975-01-14,470902074
TRANSACTION_94647,1974-07-19,189584105
TRANSACTION_43785,1990-07-26,8858995
TRANSACTION_54366,1994-06-21,777529757
TRANSACTION_39834,2005-02-15,661710148
TRANSACTION_79532,2012-02-08,587258139
TRANSACTION_14798,2012-02-10,926352007
TRANSACTION_21152,1992-11-15,398726060
TRANSACTION_94522,2017-06-07,132318853
TRANSACTION_22198,1970-07-06,482272398
TRANSACTION_15812,1989-08-19,671457307
TRANSACTION_41432,2009-03-01,188074099
TRANSACTION_20680,1988-03-22,111451614
TRANSACTION_98850,2018-03-31,288514067
TRANSACTION_78886,2020-10-25,528908956
TRANSACTION_74869,1986-09-22,699806957
TRANSACTION_54375,1974-07-25,789989119
TRANSACTION_72739,1982-12-16,359975808
TRANSACTION_80299,2000-03-01,475333759
TRANSACTION_97395,2019-10-07,127663072
TRANSACTION_10583,1996-06-30,556333110
TRANSACTION_97314,2008-05-01,281455864
TRANSACTION_47126,2005-04-16,529623383
TRANSACTION_31936,2006-10-27,932327647
TRANSACTION_64302,1991-05-25,600608276
TRANSACTION_25904,2013-02-20,188435636
TRANSACTION_59911,2003-12-06,451885906
TRANSACTION_87721,2017-10-22,101843984
TRANSACTION_55102,1974-03-05,153539588
TRANSACTION_94964,1971-02-07,500498115
TRANSACTION_89660,1974-05-12,299334571
TRANSACTION_42057,1996-10-21,973023507
TRANSACTION_58096,1973-02-24,573114337
TRANSACTION_91256,1982-09-07,538913404
TRANSACTION_33603,1994-08-27,639455529
TRANSACTION_17221,1985-06-26,458786896
TRANSACTION_30122,2016-07-21,855401329
TRANSACTION_87545,1971-02-10,460950558
TRANSACTION_87245,1983-08-26,495926437
TRANSACTION_52408,1977-10-03,539289601
TRANSACTION_42337,1980-05-09,90175019
TRANSACTION_15948,2021-08-15,274667459
TRANSACTION_37141,1996-08-21,966816140
TRANSACTION_77108,1988-07-22,632314705
TRANSACTION_38876,1995-07-08,798256337
TRANSACTION_47679,1990-03-10,270963695
TRANSACTION_77215,2007-08-01,810582230
TRANSACTION_66325,1992-08-23,319000657
TRANSACTION_58761,2021-11-25,7418462
TRANSACTION_81252,1982-04-08,7107584
TRANSACTION_86183,2011-09-26,896124172
TRANSACTION_75824,2019-01-23,547349184
TRANSACTION_10931,2005-09-02,771187123
TRANSACTION_6069,2023-01-28,130785739
TRANSACTION_93688,2008-01-08,877088955
TRANSACTION_47708,1994-11-23,648957471
TRANSACTION_20336,1973-08-22,432753197
TRANSACTION_95897,1975-07-06,865297718
TRANSACTION_72741,1995-10-30,423533580
TRANSACTION_81379,1992-10-16,163522019
TRANSACTION_91875,2004-08-18,885895988
TRANSACTION_44066,1992-02-07,659523382
TRANSACTION_14544,1995-01-20,936637996
TRANSACTION_57632,2003-02-12,124775777
TRANSACTION_60815,2020-09-13,26773301
TRANSACTION_4232,2011-11-23,81242071
TRANSACTION_44875,1980-07-12,95870796
TRANSACTION_11077,1973-11-04,116400884
TRANSACTION_38800,2011-01-13,56092095
TRANSACTION_68384,1972-08-06,156508664
TRANSACTION_33289,2007-11-24,689671307
TRANSACTION_32114,1989-11-30,471218195
TRANSACTION_65484,1973-05-25,538582152
TRANSACTION_52852,1971-09-17,497950864
TRANSACTION_17320,2001-08-31,427433852
TRANSACTION_30172,1987-07-23,205790601
TRANSACTION_90322,1978-01-16,792477655
TRANSACTION_89314,1973-10-13,301246210
TRANSACTION_32167,1974-07-18,469264771
TRANSACTION_49374,1971-09-03,797073821
TRANSACTION_64967,1976-02-05,82580827
TRANSACTION_45637,1986-02-24,329962371
TRANSACTION_6047,2018-01-11,781386794
TRANSACTION_10164,2014-07-25,654516707
TRANSACTION_67900,2012-10-20,175381793
TRANSACTION_36767,2014-06-23,759588720
TRANSACTION_39921,1981-01-11,959780086
TRANSACTION_11695,2006-09-20,800640902
TRANSACTION_49125,2019-11-10,44113167
TRANSACTION_56017,2009-07-17,888868183
TRANSACTION_71102,1998-04-13,812713140
TRANSACTION_99967,1990-07-11,796500627
TRANSACTION_34594,2006-06-04,949460511
TRANSACTION_57806,2003-08-11,318628403
TRANSACTION_5837,1989-09-05,974636427
TRANSACTION_49227,1999-07-13,125885338
TRANSACTION_60480,1973-01-23,881681372
TRANSACTION_75922,1981-10-20,182998305
TRANSACTION_61222,2008-10-26,426258300
TRANSACTION_57412,1987-10-03,832119156
TRANSACTION_92665,2017-03-14,950395406
TRANSACTION_41683,1983-03-31,721371382
TRANSACTION_60291,1999-10-06,695322109
TRANSACTION_77758,1974-05-02,653858816
TRANSACTION_20353,2020-05-18,517422805
TRANSACTION_64990,1997-12-28,918162319
TRANSACTION_99507,1973-07-03,912488517
TRANSACTION_29257,2000-06-11,14749511
TRANSACTION_22168,2003-07-03,233097743
TRANSACTION_60001,1975-09-16,7832070
TRANSACTION_99865,1991-03-12,578794094
TRANSACTION_44016,2005-06-30,591212481
TRANSACTION_36047,1975-05-24,346326494
TRANSACTION_17425,2007-12-19,191142286
TRANSACTION_62708,2018-01-24,116852605
TRANSACTION_28728,2016-08-03,517626523
TRANSACTION_23155,1999-07-01,388658200
TRANSACTION_15232,1988-03-11,182471621
TRANSACTION_58221,2008-10-30,585932457
TRANSACTION_79061,1993-09-15,37870411
TRANSACTION_68444,2018-08-05,699203158
TRANSACTION_65963,2023-08-25,446673290
TRANSACTION_35093,1975-07-29,715927345
TRANSACTION_65923,2007-02-25,750728081
TRANSACTION_469,2023-09-02,283526071
TRANSACTION_62671,1994-07-31,708537631
TRANSACTION_31135,2003-07-15,526032484
TRANSACTION_77826,1999-08-05,714538984
TRANSACTION_46667,1996-06-07,409105121
TRANSACTION_81574,2014-10-18,226111143
TRANSACTION_87811,1973-06-13,646048526
TRANSACTION_37876,2002-06-22,680195553
TRANSACTION_58704,2007-05-04,687209920
TRANSACTION_94479,1995-04-19,574275425
TRANSACTION_36863,1976-03-24,991666296
TRANSACTION_64021,1996-10-01,43171872
TRANSACTION_38900,1979-06-21,370541818
TRANSACTION_82874,1991-07-04,313663770
TRANSACTION_20634,2005-07-18,938965784
TRANSACTION_18733,1984-09-28,930888152
TRANSACTION_19205,1992-05-04,765481736
TRANSACTION_24418,1975-06-27,720685524
TRANSACTION_19377,1981-03-04,219165408
TRANSACTION_66914,2020-11-13,391214319
TRANSACTION_95349,2019-05-23,859469312
TRANSACTION_88119,1990-09-18,610571878
TRANSACTION_85923,2020-08-17,144839788
TRANSACTION_74462,1981-03-22,283973302
TRANSACTION_14548,1995-10-29,188891151
TRANSACTION_68824,1984-10-11,564560537
TRANSACTION_69039,1989-08-15,703516607
TRANSACTION_12543,2022-01-06,460543353
TRANSACTION_89002,2009-11-17,692729332
TRANSACTION_9137,1996-06-14,120668586
TRANSACTION_44123,1982-07-29,992429323
TRANSACTION_82735,2018-06-03,426089102
TRANSACTION_39890,1976-10-06,11010386
TRANSACTION_66438,1975-02-09,518248496
TRANSACTION_83214,1989-04-24,849662639
TRANSACTION_66028,2020-02-10,248462787
TRANSACTION_74326,2023-01-19,7668775
TRANSACTION_90332,2019-03-11,459770914
TRANSACTION_16521,2003-04-24,839835206
TRANSACTION_67314,2005-05-20,615551273
TRANSACTION_9268,2001-09-16,324062574
TRANSACTION_33566,1994-02-07,803926520
TRANSACTION_93994,1970-05-08,647263543
TRANSACTION_40933,1978-09-02,458841047
TRANSACTION_45716,1989-09-29,528403461
TRANSACTION_41814,2011-11-18,714293492
