unique_id,age,Gender,Math_Score,Reading_Score,Writing_Score,Lunch
JKT-7824,16,Female,95,50,18,Standard
JKT-4245,17,Male,34,62,13,Free/Reduced
JKT-3450,16,Female,39,82,87,Standard
JKT-5287,18,Male,6,89,29,Standard
JKT-1332,18,Male,98,35,83,Standard
JKT-7869,15,Male,40,26,84,Free/Reduced
JKT-4096,18,Female,89,83,40,Standard
JKT-2588,16,Female,38,68,13,Standard
JKT-7633,18,Female,43,31,97,Standard
JKT-3858,17,Female,10,43,27,Standard
JKT-9930,15,Female,92,48,55,Free/Reduced
JKT-9913,17,Female,92,75,66,Free/Reduced
JKT-4041,16,Female,14,59,48,Standard
JKT-3836,18,Male,15,32,23,Free/Reduced
JKT-5297,15,Male,20,77,85,Free/Reduced
JKT-7037,16,Female,54,49,75,Free/Reduced
JKT-9168,17,Male,9,64,64,Free/Reduced
JKT-4488,16,Female,33,58,24,Standard
JKT-8141,17,Female,58,19,9,Standard
JKT-6838,15,Female,79,49,32,Free/Reduced
JKT-9965,15,Male,45,100,69,Standard
JKT-6646,18,Male,14,57,22,Free/Reduced
JKT-4887,17,Female,89,59,99,Free/Reduced
JKT-7236,17,Female,85,96,70,Free/Reduced
JKT-9203,15,Male,18,30,86,Standard
JKT-7969,16,Male,30,34,48,Standard
JKT-0508,15,Female,29,6,85,Free/Reduced
JKT-8545,16,Female,77,38,17,Free/Reduced
JKT-2654,16,Male,15,18,0,Standard
JKT-0186,15,Male,80,65,42,Free/Reduced
JKT-2798,16,Female,63,7,31,Free/Reduced
JKT-6000,17,Male,79,41,72,Standard
JKT-7400,17,Male,85,56,77,Free/Reduced
JKT-1185,18,Male,71,93,52,Free/Reduced
JKT-9294,17,Female,76,10,42,Free/Reduced
JKT-8003,18,Female,75,11,63,Free/Reduced
JKT-5440,15,Female,41,10,18,Free/Reduced
JKT-8707,15,Male,28,29,52,Standard
JKT-3746,18,Male,8,87,97,Free/Reduced
JKT-9506,18,Male,40,84,73,Free/Reduced
JKT-8609,18,Male,10,50,70,Standard
JKT-2473,18,Female,51,22,87,Standard
JKT-5938,17,Female,86,21,65,Standard
JKT-3117,17,Male,64,91,56,Free/Reduced
JKT-2526,18,Female,93,2,50,Standard
JKT-2133,15,Male,3,18,57,Standard
JKT-9935,18,Female,99,97,54,Standard
JKT-7577,15,Female,56,72,63,Standard
JKT-6548,17,Male,15,17,12,Standard
JKT-1438,16,Male,65,76,36,Standard
JKT-8357,15,Female,52,41,14,Free/Reduced
JKT-6518,17,Male,85,70,55,Standard
JKT-3408,15,Male,21,35,25,Free/Reduced
JKT-2218,17,Female,15,75,89,Free/Reduced
JKT-3000,15,Male,13,64,4,Free/Reduced
JKT-0139,18,Male,83,32,62,Standard
JKT-7446,17,Female,68,7,99,Standard
JKT-4733,17,Female,63,58,73,Standard
JKT-7925,15,Male,23,34,21,Free/Reduced
JKT-2235,16,Male,49,51,80,Free/Reduced
JKT-8287,15,Male,80,61,51,Free/Reduced
JKT-7559,16,Female,32,42,31,Free/Reduced
JKT-4830,15,Female,47,55,96,Standard
JKT-4216,16,Female,12,80,2,Free/Reduced
JKT-3661,18,Female,78,30,50,Free/Reduced
JKT-7370,18,Male,18,17,43,Standard
JKT-1909,16,Female,71,15,50,Free/Reduced
JKT-0986,17,Male,39,71,7,Standard
JKT-5404,16,Female,77,71,35,Free/Reduced
JKT-9303,16,Male,7,11,100,Standard
JKT-7254,17,Male,15,24,45,Standard
JKT-0274,17,Female,39,46,12,Free/Reduced
JKT-3636,16,Male,35,86,28,Standard
JKT-9561,15,Female,45,29,59,Free/Reduced
JKT-1299,17,Male,45,55,59,Standard
JKT-0693,15,Male,19,51,45,Standard
JKT-1286,18,Male,20,78,94,Standard
JKT-9814,15,Female,96,69,84,Free/Reduced
JKT-3427,15,Male,91,29,65,Free/Reduced
JKT-3221,18,Male,79,3,22,Standard
JKT-5525,17,Male,82,21,57,Standard
JKT-9099,17,Female,92,43,37,Free/Reduced
JKT-3919,18,Female,7,11,2,Free/Reduced
JKT-1822,15,Male,18,98,4,Standard
JKT-5117,16,Female,39,87,53,Free/Reduced
JKT-4606,15,Male,49,57,2,Standard
JKT-8291,18,Female,19,90,100,Standard
JKT-4387,18,Male,6,69,52,Standard
JKT-4033,18,Female,32,11,1,Standard
JKT-7774,17,Male,39,26,43,Standard
JKT-6724,17,Female,22,14,22,Free/Reduced
JKT-2059,18,Male,10,58,57,Free/Reduced
JKT-6021,16,Female,60,90,44,Free/Reduced
JKT-9428,18,Female,68,65,98,Standard
JKT-3584,16,Female,1,60,27,Standard
JKT-7432,16,Female,24,80,36,Standard
JKT-3639,15,Female,69,88,98,Standard
JKT-8397,18,Male,81,84,23,Free/Reduced
JKT-5778,17,Female,84,65,95,Standard
JKT-3058,18,Female,4,53,72,Free/Reduced
JKT-1070,15,Female,60,75,62,Free/Reduced
JKT-3704,17,Male,25,39,24,Standard
JKT-0443,15,Male,68,27,44,Free/Reduced
JKT-2791,15,Male,55,26,13,Free/Reduced
JKT-6465,17,Male,34,90,3,Standard
JKT-4678,15,Male,59,67,66,Free/Reduced
JKT-1197,15,Female,87,9,32,Standard
JKT-9111,17,Female,1,7,50,Standard
JKT-3522,15,Female,92,65,25,Standard
JKT-7348,17,Male,53,22,66,Free/Reduced
JKT-6525,16,Male,63,83,31,Free/Reduced
JKT-8700,16,Male,41,49,96,Standard
JKT-0453,18,Female,23,72,66,Standard
JKT-7497,18,Female,46,56,94,Standard
JKT-3124,15,Male,97,18,39,Free/Reduced
JKT-6165,15,Female,86,73,93,Standard
JKT-0766,16,Male,61,97,45,Free/Reduced
JKT-2099,16,Female,49,34,18,Standard
JKT-1420,18,Male,74,1,29,Free/Reduced
JKT-3086,18,Female,76,0,26,Free/Reduced
JKT-7900,17,Female,92,87,53,Standard
JKT-1641,17,Male,38,99,97,Standard
JKT-2893,16,Female,33,35,13,Free/Reduced
JKT-6813,18,Female,28,0,35,Standard
JKT-0879,18,Female,43,47,30,Standard
JKT-5164,15,Male,58,9,86,Standard
JKT-8856,17,Female,63,69,74,Free/Reduced
JKT-6490,16,Male,9,66,33,Standard
JKT-4257,16,Female,39,58,5,Standard
JKT-8423,17,Female,23,11,61,Free/Reduced
JKT-6122,17,Male,17,10,30,Free/Reduced
JKT-3904,16,Male,55,94,49,Standard
JKT-6824,16,Female,60,7,53,Standard
JKT-8866,15,Male,25,27,55,Standard
JKT-3991,18,Female,47,79,58,Free/Reduced
JKT-4387,17,Female,44,53,58,Standard
JKT-2661,15,Male,58,54,85,Free/Reduced
JKT-3472,18,Female,31,70,90,Standard
JKT-5210,15,Female,8,53,3,Standard
JKT-3239,16,Male,77,8,36,Free/Reduced
JKT-1431,15,Female,23,33,25,Free/Reduced
JKT-2132,18,Male,31,83,31,Free/Reduced
JKT-4652,17,Male,97,64,77,Standard
JKT-7758,15,Female,31,53,41,Free/Reduced
JKT-9630,18,Female,63,32,36,Free/Reduced
JKT-7150,15,Male,39,16,72,Free/Reduced
JKT-1233,17,Female,64,91,99,Free/Reduced
JKT-5185,18,Female,96,3,69,Standard
JKT-5030,15,Female,28,11,61,Free/Reduced
JKT-0019,17,Female,6,38,26,Standard
JKT-5930,16,Male,74,89,76,Standard
JKT-6856,16,Male,85,47,2,Free/Reduced
JKT-8324,15,Male,72,72,42,Standard
JKT-2627,17,Male,18,89,55,Free/Reduced
JKT-2955,15,Male,93,0,41,Free/Reduced
JKT-2175,17,Male,17,66,32,Standard
JKT-4086,18,Male,30,79,16,Standard
JKT-0872,17,Male,38,25,23,Standard
JKT-2705,16,Male,49,90,33,Free/Reduced
JKT-1196,16,Female,76,59,73,Free/Reduced
JKT-3785,15,Male,63,88,37,Free/Reduced
JKT-5831,16,Female,8,22,4,Free/Reduced
JKT-2208,15,Male,86,20,64,Standard
JKT-3796,15,Female,4,8,28,Standard
JKT-4739,16,Male,79,21,82,Free/Reduced
JKT-3072,16,Female,95,66,88,Standard
JKT-1575,15,Female,15,84,92,Standard
JKT-5231,16,Male,43,31,33,Free/Reduced
JKT-8784,15,Male,64,39,89,Standard
JKT-5815,15,Male,62,91,10,Free/Reduced
JKT-8920,17,Female,79,92,12,Standard
JKT-8923,18,Female,88,77,75,Standard
JKT-1539,17,Male,100,30,79,Free/Reduced
JKT-6477,16,Female,30,79,14,Standard
JKT-1767,18,Female,17,38,33,Standard
JKT-6338,17,Male,2,80,82,Standard
JKT-1881,16,Male,62,34,22,Free/Reduced
JKT-0684,17,Male,59,80,67,Standard
JKT-5354,17,Male,18,88,77,Free/Reduced
JKT-1051,15,Female,33,10,33,Standard
JKT-4426,18,Female,16,92,4,Standard
JKT-2901,15,Male,10,20,84,Free/Reduced
JKT-4739,17,Female,96,32,46,Standard
JKT-0128,17,Female,63,29,9,Standard
JKT-5794,18,Male,47,96,57,Free/Reduced
JKT-5355,16,Male,31,13,39,Free/Reduced
JKT-2117,17,Female,46,49,91,Standard
JKT-3480,18,Male,9,34,52,Free/Reduced
JKT-0398,15,Female,90,99,6,Standard
JKT-2123,18,Female,98,0,68,Free/Reduced
JKT-0850,18,Male,40,7,64,Standard
JKT-3254,15,Female,44,86,78,Standard
JKT-7884,16,Female,70,75,23,Free/Reduced
JKT-1956,18,Female,42,32,51,Free/Reduced
JKT-2764,16,Male,6,13,0,Standard
JKT-7319,17,Female,81,55,71,Standard
JKT-3217,17,Female,35,41,10,Standard
JKT-8208,16,Female,61,29,1,Free/Reduced
JKT-9105,15,Male,91,25,61,Free/Reduced
JKT-4881,17,Female,82,27,18,Standard
JKT-8238,17,Female,40,68,57,Free/Reduced
JKT-1183,18,Female,49,72,36,Free/Reduced
JKT-4885,18,Male,31,35,48,Standard
JKT-2025,15,Female,6,3,5,Free/Reduced
JKT-5529,18,Female,71,90,43,Standard
JKT-1455,16,Male,50,16,76,Free/Reduced
JKT-3071,17,Male,26,30,37,Standard
JKT-7377,16,Female,10,33,19,Free/Reduced
JKT-1433,17,Female,78,39,89,Standard
JKT-7119,15,Female,31,43,75,Standard
JKT-4322,18,Female,81,61,52,Free/Reduced
JKT-6581,18,Female,38,69,2,Free/Reduced
JKT-9650,16,Female,59,94,2,Free/Reduced
JKT-2235,17,Male,31,45,86,Free/Reduced
JKT-8988,15,Female,48,99,90,Standard
JKT-1648,16,Female,87,94,83,Free/Reduced
JKT-4982,15,Female,50,70,10,Free/Reduced
JKT-6036,15,Male,37,8,51,Free/Reduced
JKT-8072,15,Male,49,25,98,Free/Reduced
JKT-9795,15,Male,42,94,75,Free/Reduced
JKT-1119,17,Female,69,52,85,Free/Reduced
JKT-1880,17,Male,29,46,28,Free/Reduced
JKT-5256,15,Female,81,77,4,Standard
JKT-7725,15,Male,92,19,5,Free/Reduced
JKT-4818,16,Male,91,10,11,Standard
JKT-3900,15,Male,48,64,21,Free/Reduced
JKT-5552,18,Male,54,7,22,Standard
JKT-9319,18,Female,30,17,35,Standard
JKT-2138,18,Male,32,51,4,Standard
JKT-0659,17,Male,51,68,69,Standard
JKT-3112,16,Female,41,30,50,Standard
JKT-1796,18,Male,8,31,63,Standard
JKT-9885,17,Female,38,1,86,Standard
JKT-3655,18,Male,35,99,29,Free/Reduced
JKT-0045,18,Male,6,13,8,Free/Reduced
JKT-4604,16,Male,94,46,5,Standard
JKT-1451,18,Female,6,24,1,Standard
JKT-3854,18,Female,27,54,85,Standard
JKT-6734,16,Female,56,48,66,Free/Reduced
JKT-4495,15,Female,34,23,80,Free/Reduced
JKT-9066,18,Female,50,60,50,Free/Reduced
JKT-9305,18,Female,76,11,13,Standard
JKT-8040,17,Male,67,9,32,Standard
JKT-8023,18,Male,42,23,9,Free/Reduced
JKT-0299,18,Female,52,84,99,Free/Reduced
JKT-6763,17,Female,88,77,90,Standard
JKT-0152,16,Female,33,70,75,Free/Reduced
JKT-8282,16,Female,67,13,54,Standard
JKT-2306,16,Female,43,39,3,Free/Reduced
JKT-4114,16,Male,90,83,4,Standard
JKT-7451,17,Female,11,37,19,Free/Reduced
JKT-9286,18,Female,45,52,33,Standard
JKT-4919,16,Male,67,54,97,Free/Reduced
JKT-8933,18,Male,27,36,78,Standard
JKT-1707,15,Female,90,27,77,Free/Reduced
JKT-5853,16,Female,10,59,99,Free/Reduced
JKT-6708,18,Male,8,10,58,Standard
JKT-2817,18,Male,68,66,69,Standard
JKT-0350,16,Female,91,45,83,Free/Reduced
JKT-1402,16,Female,58,73,91,Standard
JKT-0859,18,Female,34,95,96,Standard
JKT-1669,15,Female,99,11,36,Free/Reduced
JKT-4521,17,Male,55,10,81,Standard
JKT-9109,17,Female,49,85,46,Standard
JKT-7206,16,Female,15,72,2,Free/Reduced
JKT-5900,15,Female,62,32,15,Standard
JKT-6878,15,Female,4,71,13,Free/Reduced
JKT-2223,18,Female,26,71,71,Standard
JKT-0905,16,Male,94,53,8,Standard
JKT-7645,15,Male,24,98,70,Free/Reduced
JKT-3960,18,Female,36,10,15,Standard
JKT-7512,17,Male,32,70,1,Free/Reduced
JKT-6407,17,Female,16,10,3,Standard
JKT-7330,18,Male,13,92,66,Free/Reduced
JKT-6423,18,Male,69,12,35,Free/Reduced
JKT-9339,15,Male,90,12,25,Free/Reduced
JKT-5305,15,Male,93,80,29,Free/Reduced
JKT-6728,15,Female,56,73,67,Free/Reduced
JKT-7877,15,Male,47,47,88,Standard
JKT-9119,17,Female,94,45,84,Free/Reduced
JKT-0541,18,Male,7,91,95,Standard
JKT-1532,16,Male,70,11,9,Free/Reduced
JKT-1304,16,Female,92,99,18,Free/Reduced
JKT-7002,15,Male,36,63,27,Free/Reduced
JKT-1798,16,Male,23,76,82,Standard
JKT-1217,17,Female,94,8,29,Free/Reduced
JKT-9167,16,Female,48,76,27,Standard
JKT-3663,16,Female,8,84,40,Free/Reduced
JKT-3382,15,Male,75,11,88,Free/Reduced
JKT-1744,17,Female,41,27,60,Free/Reduced
JKT-8867,17,Female,44,50,45,Standard
JKT-3600,15,Male,12,13,8,Standard
JKT-0702,17,Male,41,74,24,Free/Reduced
JKT-9650,16,Female,20,97,99,Free/Reduced
JKT-2903,18,Female,49,32,2,Free/Reduced
JKT-3573,17,Male,95,17,37,Standard
JKT-8440,17,Male,69,33,7,Free/Reduced
JKT-0547,18,Male,9,78,48,Free/Reduced
JKT-9074,18,Male,27,30,17,Free/Reduced
JKT-7686,16,Female,86,59,27,Free/Reduced
JKT-5469,16,Male,96,94,77,Standard
JKT-4690,15,Male,31,37,67,Free/Reduced
JKT-4459,16,Male,41,57,59,Free/Reduced
JKT-9899,18,Female,75,44,97,Free/Reduced
JKT-5387,18,Female,31,91,33,Free/Reduced
JKT-6485,18,Male,70,54,85,Standard
JKT-8796,18,Female,100,90,49,Standard
JKT-0880,18,Female,63,10,90,Free/Reduced
JKT-6535,18,Male,19,83,0,Free/Reduced
JKT-7088,18,Male,7,46,40,Standard
JKT-1664,15,Male,59,98,35,Standard
JKT-3694,17,Male,62,38,5,Standard
JKT-4990,17,Female,59,7,92,Free/Reduced
JKT-7174,18,Female,43,4,98,Standard
JKT-1058,16,Male,65,56,3,Standard
JKT-6996,15,Female,84,3,21,Free/Reduced
JKT-9765,15,Male,73,19,67,Free/Reduced
JKT-8959,18,Male,22,50,94,Standard
JKT-0052,18,Female,12,40,4,Standard
JKT-2735,17,Male,95,53,43,Standard
JKT-0268,16,Female,76,35,63,Free/Reduced
JKT-5893,17,Male,75,10,20,Free/Reduced
JKT-6497,17,Male,9,29,30,Free/Reduced
JKT-6323,15,Female,9,9,85,Free/Reduced
JKT-1151,16,Male,28,12,66,Standard
JKT-6098,16,Female,47,72,24,Free/Reduced
JKT-2068,16,Male,98,34,8,Standard
JKT-6589,16,Male,47,19,20,Free/Reduced
JKT-1269,18,Male,51,83,26,Standard
JKT-1992,15,Male,16,37,42,Standard
JKT-9991,16,Male,88,14,78,Free/Reduced
JKT-3474,16,Female,33,13,49,Standard
JKT-8250,17,Male,58,16,2,Free/Reduced
JKT-6549,18,Male,43,45,34,Standard
JKT-3739,15,Female,70,59,17,Free/Reduced
JKT-3112,15,Female,5,30,64,Free/Reduced
JKT-0584,17,Male,39,8,1,Free/Reduced
JKT-3907,15,Male,19,97,15,Standard
JKT-6989,15,Female,69,50,9,Standard
JKT-7352,15,Male,73,78,47,Standard
JKT-7392,15,Female,40,86,69,Standard
JKT-4480,17,Female,91,44,73,Free/Reduced
JKT-9027,15,Female,12,97,90,Standard
JKT-8897,18,Female,97,69,100,Free/Reduced
JKT-6584,16,Female,7,56,68,Standard
JKT-9633,18,Male,3,84,18,Standard
JKT-8824,17,Female,51,60,31,Free/Reduced
JKT-1545,16,Female,14,33,20,Standard
JKT-0300,16,Female,34,23,21,Standard
JKT-5722,15,Female,56,29,11,Free/Reduced
JKT-7891,15,Male,85,0,33,Standard
JKT-8950,18,Female,38,80,7,Free/Reduced
JKT-9351,15,Female,90,72,42,Standard
JKT-4977,15,Female,98,50,82,Standard
JKT-5344,16,Male,95,47,48,Standard
JKT-9943,18,Male,44,94,25,Standard
JKT-7029,16,Male,20,13,66,Free/Reduced
JKT-2110,18,Female,96,6,83,Standard
JKT-0910,16,Female,100,98,67,Free/Reduced
JKT-8417,16,Female,32,16,39,Standard
JKT-2896,18,Female,87,77,32,Standard
JKT-2225,18,Male,98,61,82,Free/Reduced
JKT-2222,17,Male,31,20,87,Free/Reduced
JKT-7501,17,Female,23,16,80,Free/Reduced
JKT-0884,18,Male,7,82,84,Standard
JKT-3584,17,Male,94,43,16,Free/Reduced
JKT-4768,18,Female,94,36,52,Free/Reduced
JKT-5444,18,Male,25,79,5,Standard
JKT-0500,15,Male,70,3,31,Standard
JKT-6415,17,Female,42,55,43,Standard
JKT-7348,17,Male,12,78,71,Free/Reduced
JKT-7176,16,Male,41,3,85,Standard
JKT-9552,15,Male,18,24,54,Standard
JKT-2796,17,Male,94,41,91,Free/Reduced
JKT-7582,15,Female,34,75,6,Standard
JKT-9607,17,Female,96,36,69,Standard
JKT-7539,16,Male,89,35,13,Standard
JKT-3440,18,Male,96,75,90,Free/Reduced
JKT-9663,16,Female,67,43,0,Free/Reduced
JKT-5974,16,Female,6,90,86,Standard
JKT-1146,16,Male,62,16,90,Standard
JKT-1665,16,Female,24,97,80,Free/Reduced
JKT-7554,16,Male,16,67,80,Free/Reduced
JKT-2792,17,Male,82,16,26,Free/Reduced
JKT-4344,17,Female,59,37,89,Free/Reduced
JKT-6920,18,Male,69,4,17,Free/Reduced
JKT-6607,15,Male,37,18,54,Free/Reduced
JKT-3612,18,Male,42,4,58,Free/Reduced
JKT-6893,18,Male,72,14,66,Free/Reduced
JKT-2132,17,Female,98,65,29,Free/Reduced
JKT-7985,18,Female,19,32,95,Free/Reduced
JKT-3232,18,Male,12,3,22,Free/Reduced
JKT-8267,15,Female,31,81,77,Free/Reduced
JKT-9360,17,Female,18,80,16,Standard
JKT-0694,17,Female,30,5,17,Free/Reduced
JKT-5247,16,Female,4,63,38,Free/Reduced
JKT-3487,18,Male,30,71,39,Free/Reduced
JKT-5202,18,Male,90,26,80,Standard
JKT-9008,18,Female,37,17,46,Standard
JKT-0876,17,Male,49,59,24,Standard
JKT-1710,16,Female,59,100,20,Free/Reduced
JKT-2553,16,Female,49,0,96,Standard
JKT-1530,15,Male,95,1,41,Free/Reduced
JKT-6858,18,Male,67,75,4,Standard
JKT-1749,15,Female,54,2,34,Standard
JKT-6555,15,Female,83,2,80,Standard
JKT-5160,18,Female,64,17,58,Free/Reduced
JKT-8755,15,Female,70,2,98,Free/Reduced
JKT-1944,18,Female,58,31,33,Free/Reduced
JKT-4358,18,Male,84,44,77,Free/Reduced
JKT-3178,16,Female,84,13,78,Standard
JKT-0862,18,Female,87,81,95,Standard
JKT-7340,18,Male,30,37,49,Standard
JKT-1647,16,Male,91,18,1,Standard
JKT-8967,15,Female,28,44,74,Standard
JKT-2342,17,Female,74,86,85,Free/Reduced
JKT-1796,18,Female,28,47,95,Free/Reduced
JKT-1804,18,Male,61,76,57,Free/Reduced
JKT-5072,15,Male,27,99,78,Free/Reduced
JKT-2726,16,Male,99,49,78,Standard
JKT-5017,18,Male,12,67,40,Free/Reduced
JKT-9353,15,Female,15,76,4,Free/Reduced
JKT-0261,17,Female,55,39,8,Standard
JKT-6332,18,Male,21,4,100,Free/Reduced
JKT-3232,16,Male,81,2,10,Standard
JKT-8428,16,Female,0,85,14,Free/Reduced
JKT-2991,16,Female,42,79,99,Standard
JKT-0274,15,Female,10,58,26,Standard
JKT-1985,18,Male,5,0,17,Standard
JKT-4054,16,Female,17,78,22,Standard
JKT-6059,17,Female,61,99,20,Standard
JKT-5526,17,Female,31,42,67,Free/Reduced
JKT-7260,15,Male,65,3,16,Free/Reduced
JKT-1126,15,Female,55,44,87,Standard
JKT-0916,15,Male,36,26,74,Free/Reduced
JKT-3850,15,Male,48,63,38,Free/Reduced
JKT-1144,18,Male,70,53,79,Free/Reduced
JKT-3446,17,Female,85,38,96,Standard
JKT-8649,15,Male,56,30,15,Free/Reduced
JKT-5674,18,Female,74,39,46,Standard
JKT-5218,18,Female,56,73,94,Free/Reduced
JKT-2266,17,Male,32,71,28,Free/Reduced
JKT-2258,15,Male,59,73,27,Standard
JKT-0285,18,Male,48,31,71,Free/Reduced
JKT-5967,15,Male,7,16,48,Standard
JKT-7815,18,Female,35,17,47,Standard
JKT-0635,15,Male,44,49,57,Free/Reduced
JKT-0735,15,Female,60,86,3,Free/Reduced
JKT-9866,18,Male,24,51,94,Standard
JKT-4640,17,Male,81,84,77,Standard
JKT-8689,15,Female,17,33,87,Free/Reduced
JKT-6190,15,Male,19,57,17,Standard
JKT-5951,18,Male,29,38,69,Standard
JKT-3695,17,Male,69,72,13,Standard
JKT-7074,15,Male,68,10,86,Free/Reduced
JKT-0001,16,Female,82,56,83,Free/Reduced
JKT-8638,15,Female,76,92,58,Free/Reduced
JKT-0338,18,Male,48,7,75,Free/Reduced
JKT-5936,17,Male,40,28,90,Standard
JKT-0215,18,Female,39,51,82,Standard
JKT-4846,18,Female,86,32,57,Standard
JKT-9507,15,Female,73,28,55,Standard
JKT-4050,17,Male,67,84,10,Free/Reduced
JKT-2101,17,Male,70,12,20,Free/Reduced
JKT-0104,15,Female,50,1,62,Standard
JKT-7575,18,Male,9,18,64,Standard
JKT-1508,16,Female,90,32,92,Free/Reduced
JKT-0803,15,Male,3,67,53,Free/Reduced
JKT-8803,15,Female,1,89,80,Standard
JKT-4667,17,Female,27,85,89,Standard
JKT-8359,17,Female,72,41,78,Free/Reduced
JKT-8992,16,Male,10,29,42,Standard
JKT-0157,17,Male,67,17,67,Standard
JKT-0229,15,Male,51,70,63,Free/Reduced
JKT-8369,16,Female,78,57,5,Free/Reduced
JKT-7618,16,Male,27,37,22,Free/Reduced
JKT-7157,16,Female,40,81,78,Standard
JKT-9292,17,Female,36,85,45,Standard
JKT-3234,16,Female,12,33,23,Free/Reduced
JKT-8049,16,Male,54,52,43,Standard
JKT-6383,18,Female,99,65,97,Standard
JKT-9043,18,Female,47,81,98,Standard
JKT-0576,17,Male,48,14,8,Free/Reduced
JKT-1663,18,Female,47,11,1,Standard
JKT-9617,15,Female,72,15,91,Free/Reduced
JKT-9758,15,Male,82,5,25,Standard
JKT-1831,17,Female,68,40,81,Free/Reduced
JKT-9136,16,Female,16,24,23,Free/Reduced
JKT-3846,15,Male,100,34,94,Standard
JKT-2065,15,Female,1,45,93,Free/Reduced
JKT-6771,16,Male,51,53,19,Free/Reduced
JKT-0181,15,Female,86,60,8,Free/Reduced
JKT-4860,17,Female,52,34,56,Standard
JKT-8438,16,Male,38,22,27,Standard
JKT-1713,18,Male,93,42,43,Free/Reduced
JKT-3988,15,Male,30,83,34,Free/Reduced
JKT-8547,16,Male,99,40,81,Standard
JKT-7594,17,Male,26,66,61,Standard
JKT-7188,18,Female,36,14,6,Standard
JKT-9635,16,Male,51,18,16,Free/Reduced
JKT-3060,18,Female,72,30,1,Free/Reduced
JKT-1306,17,Female,85,38,9,Standard
JKT-9800,18,Female,36,29,28,Standard
JKT-5375,16,Female,45,59,97,Standard
JKT-5353,15,Male,74,66,59,Standard
JKT-6445,17,Female,20,87,73,Standard
JKT-6247,17,Female,33,55,82,Standard
JKT-7683,15,Female,59,26,90,Standard
JKT-7225,16,Male,58,3,69,Free/Reduced
JKT-4844,15,Female,71,64,88,Free/Reduced
JKT-1570,15,Male,2,77,93,Standard
JKT-7689,17,Female,36,24,85,Free/Reduced
JKT-4930,18,Male,71,76,19,Standard
JKT-1030,16,Female,56,33,88,Standard
JKT-3069,17,Male,30,58,21,Standard
JKT-4391,17,Male,82,34,47,Standard
JKT-0872,16,Female,18,93,77,Free/Reduced
JKT-0788,17,Female,81,49,46,Free/Reduced
JKT-0285,16,Male,29,0,89,Standard
JKT-1824,16,Male,67,78,9,Free/Reduced
JKT-8069,15,Female,75,99,39,Free/Reduced
JKT-3714,17,Female,34,77,72,Standard
JKT-8065,16,Male,72,30,68,Standard
JKT-4760,15,Female,44,51,12,Free/Reduced
JKT-8550,17,Female,52,7,42,Free/Reduced
JKT-6810,18,Female,72,52,65,Free/Reduced
JKT-9360,15,Female,57,75,70,Standard
JKT-7764,15,Male,1,24,75,Standard
JKT-1768,15,Male,49,4,95,Standard
JKT-7636,15,Male,44,76,94,Free/Reduced
JKT-2083,17,Female,57,19,60,Standard
JKT-1157,16,Male,65,100,12,Standard
JKT-2759,17,Female,28,64,98,Standard
JKT-0805,15,Male,98,30,45,Free/Reduced
JKT-1984,18,Male,87,39,9,Standard
JKT-3966,15,Female,79,96,59,Standard
JKT-0455,17,Male,64,60,6,Standard
JKT-3932,18,Female,42,93,39,Standard
JKT-7267,16,Female,27,91,41,Free/Reduced
JKT-4354,16,Male,84,58,3,Free/Reduced
JKT-1186,16,Male,82,53,82,Free/Reduced
JKT-1046,18,Male,46,6,12,Standard
JKT-7853,17,Female,78,22,22,Standard
JKT-9995,17,Male,51,98,91,Free/Reduced
JKT-0879,18,Female,83,9,92,Standard
JKT-7224,17,Male,91,41,15,Standard
JKT-3681,18,Male,96,44,75,Standard
JKT-9413,18,Male,61,12,38,Free/Reduced
JKT-2258,15,Male,47,71,14,Free/Reduced
JKT-7916,17,Male,13,31,26,Standard
JKT-2123,15,Female,57,48,22,Free/Reduced
JKT-0756,15,Male,79,83,74,Standard
JKT-9574,17,Male,49,76,8,Free/Reduced
JKT-6278,17,Male,78,80,14,Standard
JKT-0396,18,Female,93,7,3,Standard
JKT-1817,16,Male,100,88,9,Free/Reduced
JKT-7148,18,Female,46,90,47,Standard
JKT-3360,16,Male,51,57,69,Standard
JKT-3426,15,Male,89,90,83,Standard
JKT-8555,18,Female,46,34,51,Standard
JKT-5269,15,Female,63,96,36,Free/Reduced
JKT-6401,17,Male,99,58,16,Standard
JKT-3772,18,Female,60,42,17,Standard
JKT-8190,18,Male,36,56,16,Standard
JKT-2648,15,Female,77,66,8,Free/Reduced
JKT-1217,15,Male,8,35,42,Free/Reduced
JKT-8588,18,Male,55,88,92,Standard
JKT-3055,18,Female,8,81,64,Free/Reduced
JKT-1776,17,Male,17,4,38,Free/Reduced
JKT-7220,15,Male,81,48,32,Standard
JKT-8355,15,Female,43,92,82,Free/Reduced
JKT-0094,18,Female,21,57,64,Standard
JKT-3077,17,Male,44,7,33,Standard
JKT-1492,18,Female,77,57,4,Free/Reduced
JKT-7880,15,Female,8,74,78,Standard
JKT-8139,15,Male,42,43,15,Free/Reduced
JKT-0001,18,Female,29,80,39,Standard
JKT-3214,17,Female,31,14,97,Free/Reduced
JKT-5954,17,Female,38,83,96,Free/Reduced
JKT-4113,15,Male,14,53,30,Free/Reduced
JKT-1817,15,Female,88,15,37,Free/Reduced
JKT-0484,16,Male,55,1,100,Free/Reduced
