,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
4671,53,housemaid,divorced,basic.4y,no,yes,no,telephone,may,fri,422.0,9,999,0,nonexistent,no
4672,41,self-employed,married,university.degree,no,no,no,cellular,aug,mon,247.0,2,999,0,nonexistent,no
4673,31,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,fri,100.0,4,999,0,nonexistent,no
4674,25,technician,single,professional.course,no,no,no,telephone,may,thu,22.0,1,999,0,nonexistent,no
4675,35,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,248.0,1,999,0,nonexistent,no
4676,30,technician,single,university.degree,no,no,no,cellular,jul,tue,402.0,1,999,0,nonexistent,no
4677,34,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,70.0,1,999,1,failure,no
4678,47,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,110.0,3,999,0,nonexistent,no
4679,47,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,mon,21.0,1,999,0,nonexistent,no
4680,41,admin.,married,professional.course,unknown,yes,no,telephone,jun,thu,122.0,2,999,0,nonexistent,no
4681,29,technician,married,professional.course,no,no,no,cellular,jul,thu,86.0,2,999,1,failure,no
4682,39,admin.,married,high.school,unknown,yes,no,cellular,jul,mon,353.0,4,999,0,nonexistent,no
4683,38,technician,single,university.degree,no,yes,yes,cellular,aug,fri,572.0,1,999,0,nonexistent,no
4684,34,admin.,single,high.school,no,no,yes,telephone,jun,wed,129.0,1,999,0,nonexistent,no
4685,36,self-employed,married,basic.9y,no,yes,yes,cellular,may,tue,731.0,1,999,0,nonexistent,yes
4686,30,housemaid,married,university.degree,no,yes,no,cellular,aug,wed,83.0,4,999,0,nonexistent,no
4687,57,retired,married,high.school,unknown,yes,no,telephone,may,thu,278.0,2,999,0,nonexistent,no
4688,32,services,single,basic.9y,no,no,yes,cellular,may,wed,148.0,1,999,0,nonexistent,no
4689,48,technician,divorced,professional.course,no,yes,no,telephone,jul,tue,243.0,5,999,0,nonexistent,no
4690,36,services,single,high.school,no,no,no,telephone,jun,wed,142.0,1,999,0,nonexistent,no
4691,27,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,291.0,2,999,0,nonexistent,no
4692,53,admin.,divorced,high.school,no,yes,no,telephone,jul,mon,75.0,3,999,0,nonexistent,no
4693,25,admin.,married,university.degree,no,no,no,cellular,mar,fri,184.0,1,999,0,nonexistent,no
4694,31,blue-collar,married,basic.6y,no,no,no,cellular,jul,wed,411.0,2,999,0,nonexistent,no
4695,32,services,single,university.degree,no,yes,no,cellular,may,thu,261.0,3,999,0,nonexistent,no
4696,44,technician,married,professional.course,no,no,no,cellular,aug,tue,168.0,6,999,0,nonexistent,no
4697,52,retired,divorced,professional.course,no,no,no,telephone,jul,thu,269.0,2,999,0,nonexistent,no
4698,59,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,mon,64.0,1,999,0,nonexistent,no
4699,48,services,single,high.school,no,yes,no,cellular,apr,mon,1202.0,3,999,0,nonexistent,yes
4700,41,blue-collar,married,professional.course,unknown,yes,no,telephone,may,thu,8.0,2,999,0,nonexistent,no
4701,34,admin.,married,university.degree,no,yes,no,telephone,may,fri,103.0,2,999,0,nonexistent,no
4702,30,blue-collar,married,basic.6y,no,yes,yes,cellular,jul,tue,241.0,3,999,0,nonexistent,no
4703,38,admin.,divorced,high.school,no,no,no,telephone,may,thu,134.0,1,999,0,nonexistent,no
4704,58,retired,married,professional.course,unknown,no,yes,telephone,may,tue,518.0,1,999,0,nonexistent,no
4705,56,admin.,married,university.degree,no,yes,no,cellular,aug,mon,178.0,2,999,0,nonexistent,no
4706,25,admin.,single,university.degree,no,yes,no,cellular,jul,wed,105.0,1,999,0,nonexistent,no
4707,33,self-employed,married,university.degree,no,yes,no,telephone,jul,mon,105.0,3,999,0,nonexistent,no
4708,36,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,tue,136.0,1,999,0,nonexistent,no
4709,46,admin.,married,high.school,unknown,yes,no,telephone,may,fri,138.0,1,999,0,nonexistent,no
4710,47,technician,married,professional.course,unknown,no,no,telephone,may,wed,301.0,3,999,0,nonexistent,no
4711,43,blue-collar,single,basic.9y,no,no,no,telephone,jul,thu,28.0,4,999,0,nonexistent,no
4712,36,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,379.0,2,999,0,nonexistent,no
4713,31,management,single,university.degree,unknown,no,yes,telephone,jun,thu,690.0,2,999,0,nonexistent,no
4714,60,self-employed,married,university.degree,no,yes,no,telephone,oct,fri,128.0,1,999,0,nonexistent,no
4715,38,blue-collar,divorced,basic.6y,no,yes,no,cellular,nov,wed,122.0,2,999,0,nonexistent,no
4716,65,retired,married,basic.4y,no,yes,no,cellular,oct,wed,258.0,1,3,3,success,yes
4717,24,admin.,single,university.degree,no,yes,no,cellular,nov,wed,84.0,1,9,3,failure,no
4718,54,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,fri,94.0,1,999,0,nonexistent,no
4719,31,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,141.0,1,999,0,nonexistent,no
4720,47,admin.,married,university.degree,no,unknown,unknown,telephone,may,wed,106.0,1,999,0,nonexistent,no
4721,48,management,married,basic.9y,no,yes,no,cellular,may,tue,393.0,1,999,0,nonexistent,no
4722,32,blue-collar,single,basic.6y,no,yes,no,cellular,may,fri,91.0,4,999,0,nonexistent,no
4723,51,blue-collar,married,basic.6y,no,yes,no,cellular,jul,fri,227.0,2,999,0,nonexistent,no
4724,43,admin.,married,unknown,no,yes,no,telephone,jun,fri,246.0,3,999,0,nonexistent,no
4725,46,admin.,married,unknown,no,no,no,telephone,may,wed,181.0,2,999,0,nonexistent,no
4726,29,management,married,basic.9y,no,no,no,cellular,nov,wed,69.0,2,999,0,nonexistent,no
4727,36,services,divorced,high.school,no,no,no,cellular,jul,wed,532.0,2,999,0,nonexistent,yes
4728,39,management,married,university.degree,unknown,no,no,telephone,may,tue,496.0,3,999,0,nonexistent,no
4729,43,technician,divorced,basic.9y,no,no,yes,telephone,may,wed,143.0,3,999,0,nonexistent,no
4730,59,blue-collar,divorced,basic.9y,no,no,no,cellular,jul,wed,92.0,1,999,0,nonexistent,no
4731,36,technician,single,professional.course,no,no,yes,telephone,may,mon,114.0,2,999,0,nonexistent,no
4732,39,admin.,married,university.degree,no,no,no,cellular,jul,fri,743.0,13,999,0,nonexistent,yes
4733,27,student,single,university.degree,no,yes,no,telephone,may,wed,274.0,6,999,0,nonexistent,no
4734,36,admin.,single,professional.course,no,yes,no,telephone,aug,mon,25.0,1,999,0,nonexistent,no
4735,30,admin.,single,high.school,no,yes,no,cellular,may,mon,57.0,1,999,0,nonexistent,no
4736,32,blue-collar,married,basic.6y,no,no,no,cellular,jul,tue,59.0,1,999,0,nonexistent,no
4737,35,admin.,single,high.school,no,yes,no,cellular,nov,tue,106.0,1,999,0,nonexistent,no
4738,31,unemployed,single,professional.course,no,yes,no,cellular,nov,wed,192.0,1,0,1,success,no
4739,35,blue-collar,married,professional.course,no,yes,no,cellular,nov,mon,345.0,1,999,0,nonexistent,no
4740,52,services,married,professional.course,unknown,yes,yes,cellular,aug,mon,84.0,3,999,0,nonexistent,no
4741,37,technician,single,professional.course,no,yes,no,cellular,apr,mon,20.0,4,999,0,nonexistent,no
4742,26,admin.,single,high.school,no,yes,no,cellular,may,thu,685.0,2,999,0,nonexistent,no
4743,51,technician,married,professional.course,no,yes,no,cellular,sep,mon,841.0,2,999,2,failure,yes
4744,31,admin.,married,high.school,unknown,yes,yes,telephone,may,mon,157.0,5,999,0,nonexistent,no
4745,54,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,434.0,1,999,0,nonexistent,no
4746,24,management,single,university.degree,no,yes,no,cellular,oct,tue,676.0,2,999,1,failure,yes
4747,31,technician,single,professional.course,no,unknown,unknown,cellular,oct,thu,212.0,2,999,0,nonexistent,yes
4748,50,retired,married,professional.course,no,yes,yes,cellular,jul,fri,460.0,5,999,0,nonexistent,no
4749,56,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,tue,368.0,5,999,0,nonexistent,no
4750,54,technician,married,high.school,no,no,no,cellular,apr,mon,58.0,3,999,2,failure,no
4751,33,admin.,married,professional.course,no,yes,yes,telephone,jun,fri,248.0,2,999,0,nonexistent,no
4752,28,student,single,basic.9y,unknown,yes,yes,telephone,may,wed,732.0,2,999,0,nonexistent,yes
4753,45,admin.,married,university.degree,no,no,no,cellular,aug,mon,216.0,1,999,0,nonexistent,no
4754,40,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,tue,481.0,3,999,0,nonexistent,no
4755,20,student,single,high.school,no,yes,no,cellular,jun,fri,201.0,2,999,0,nonexistent,yes
4756,57,admin.,divorced,high.school,unknown,yes,no,cellular,jul,tue,162.0,1,999,0,nonexistent,no
4757,38,technician,married,high.school,no,yes,no,cellular,aug,tue,237.0,1,999,0,nonexistent,no
4758,29,admin.,married,high.school,no,yes,no,cellular,may,thu,556.0,1,999,0,nonexistent,no
4759,60,unknown,married,unknown,unknown,yes,no,cellular,aug,tue,130.0,3,999,0,nonexistent,no
4760,44,management,divorced,university.degree,no,no,no,cellular,may,mon,79.0,3,999,1,failure,no
4761,25,services,married,high.school,no,yes,no,telephone,may,tue,530.0,7,999,0,nonexistent,no
4762,30,admin.,single,high.school,no,yes,no,cellular,jul,fri,712.0,2,999,0,nonexistent,no
4763,42,technician,married,basic.9y,no,no,no,cellular,jul,tue,723.0,3,999,0,nonexistent,yes
4764,55,admin.,married,high.school,no,no,no,telephone,may,thu,294.0,1,999,0,nonexistent,no
4765,57,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,74.0,1,999,0,nonexistent,no
4766,35,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,tue,192.0,2,999,0,nonexistent,no
4767,35,management,single,unknown,no,no,no,telephone,jun,fri,712.0,2,999,0,nonexistent,yes
4768,33,services,married,professional.course,no,no,no,cellular,jul,wed,782.0,7,999,0,nonexistent,yes
4769,30,management,single,university.degree,no,no,no,telephone,jun,mon,86.0,1,999,0,nonexistent,no
4770,51,technician,married,basic.9y,unknown,yes,no,cellular,jul,mon,114.0,1,999,0,nonexistent,no
4771,34,admin.,married,high.school,no,no,no,cellular,jun,mon,135.0,1,999,0,nonexistent,no
4772,47,unemployed,divorced,basic.9y,no,no,no,cellular,apr,wed,125.0,2,999,0,nonexistent,no
4773,40,blue-collar,divorced,basic.9y,no,no,no,cellular,nov,fri,586.0,1,999,0,nonexistent,no
4774,31,admin.,married,university.degree,no,yes,no,telephone,aug,fri,43.0,1,999,0,nonexistent,no
4775,29,blue-collar,married,basic.9y,no,no,no,cellular,jul,tue,249.0,3,999,0,nonexistent,no
4776,24,services,single,high.school,no,yes,no,cellular,jul,wed,57.0,2,999,0,nonexistent,no
4777,34,admin.,single,university.degree,no,yes,no,telephone,may,mon,593.0,2,999,0,nonexistent,no
4778,57,housemaid,married,high.school,unknown,no,no,telephone,jul,tue,317.0,1,999,0,nonexistent,no
4779,43,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,377.0,11,999,0,nonexistent,no
4780,36,blue-collar,married,basic.6y,no,yes,no,cellular,nov,wed,70.0,1,999,0,nonexistent,no
4781,36,blue-collar,married,basic.4y,no,no,no,cellular,jul,thu,1102.0,1,999,0,nonexistent,no
4782,34,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,136.0,1,999,0,nonexistent,no
4783,26,student,single,high.school,no,yes,no,cellular,may,wed,223.0,3,999,1,failure,yes
4784,36,blue-collar,married,basic.9y,no,yes,yes,cellular,may,wed,55.0,1,999,1,failure,no
4785,35,admin.,married,university.degree,unknown,no,no,cellular,jul,tue,105.0,2,999,0,nonexistent,no
4786,27,admin.,single,high.school,no,no,no,cellular,may,wed,167.0,1,999,0,nonexistent,no
4787,29,admin.,single,university.degree,no,no,yes,cellular,may,tue,527.0,2,3,1,success,no
4788,35,unemployed,married,basic.4y,no,no,no,cellular,nov,thu,192.0,1,999,0,nonexistent,no
4789,39,unemployed,single,high.school,no,yes,no,cellular,jul,fri,240.0,3,999,0,nonexistent,no
4790,36,self-employed,married,basic.9y,unknown,no,no,cellular,aug,thu,1184.0,2,999,0,nonexistent,yes
4791,34,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,578.0,2,999,0,nonexistent,no
4792,29,admin.,unknown,university.degree,no,no,no,cellular,may,fri,264.0,2,999,1,failure,no
4793,59,retired,single,high.school,no,no,no,telephone,jun,tue,193.0,1,999,0,nonexistent,no
4794,57,admin.,married,university.degree,unknown,yes,no,cellular,jul,mon,194.0,24,999,0,nonexistent,no
4795,49,management,married,university.degree,no,no,no,cellular,aug,mon,76.0,5,999,0,nonexistent,no
4796,30,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,487.0,2,999,0,nonexistent,no
4797,46,admin.,married,high.school,no,yes,yes,cellular,may,mon,196.0,3,999,0,nonexistent,no
4798,33,technician,divorced,professional.course,no,no,no,telephone,jun,wed,128.0,1,999,0,nonexistent,no
4799,43,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,mon,51.0,1,999,0,nonexistent,no
4800,40,management,married,high.school,no,no,yes,cellular,aug,wed,258.0,2,999,0,nonexistent,no
4801,28,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,167.0,4,999,0,nonexistent,no
4802,32,admin.,married,high.school,no,no,no,telephone,may,mon,70.0,1,999,0,nonexistent,no
4803,32,technician,single,professional.course,no,no,no,cellular,may,fri,53.0,3,999,0,nonexistent,no
4804,59,admin.,married,university.degree,unknown,yes,no,cellular,jun,fri,1543.0,1,999,0,nonexistent,yes
4805,51,services,married,high.school,no,yes,no,telephone,may,fri,57.0,2,999,0,nonexistent,no
4806,34,management,divorced,university.degree,no,yes,no,cellular,jul,tue,1228.0,6,999,0,nonexistent,yes
4807,43,blue-collar,married,high.school,unknown,no,yes,telephone,may,mon,181.0,1,999,0,nonexistent,no
4808,43,self-employed,divorced,university.degree,no,no,no,telephone,aug,mon,156.0,1,999,0,nonexistent,no
4809,29,technician,single,high.school,no,no,no,cellular,aug,fri,104.0,1,999,0,nonexistent,no
4810,43,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,1534.0,2,999,0,nonexistent,no
4811,48,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,309.0,1,10,1,success,yes
4812,34,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,319.0,6,999,0,nonexistent,no
4813,29,services,single,high.school,no,yes,no,cellular,nov,fri,104.0,1,999,1,failure,no
4814,49,technician,married,basic.4y,no,yes,no,cellular,nov,fri,345.0,3,999,0,nonexistent,no
4815,28,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,1820.0,4,999,0,nonexistent,no
4816,35,admin.,married,university.degree,no,yes,no,cellular,aug,wed,765.0,2,6,3,success,yes
4817,38,blue-collar,single,university.degree,no,no,no,telephone,may,wed,109.0,1,999,0,nonexistent,no
4818,40,entrepreneur,married,university.degree,no,no,no,telephone,may,fri,803.0,1,999,0,nonexistent,yes
4819,35,admin.,married,high.school,no,no,yes,telephone,jun,fri,78.0,4,999,0,nonexistent,no
4820,52,entrepreneur,married,university.degree,no,yes,yes,cellular,nov,fri,221.0,2,999,0,nonexistent,no
4821,39,admin.,married,basic.4y,no,yes,no,telephone,may,wed,249.0,2,999,0,nonexistent,no
4822,29,blue-collar,single,basic.6y,no,no,no,telephone,may,wed,244.0,1,999,0,nonexistent,no
4823,38,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,15.0,9,999,0,nonexistent,no
4824,41,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,96.0,2,999,0,nonexistent,no
4825,34,unemployed,married,high.school,no,unknown,unknown,cellular,jul,thu,94.0,1,999,0,nonexistent,no
4826,33,management,married,university.degree,no,yes,no,cellular,aug,wed,399.0,2,999,0,nonexistent,no
4827,35,technician,married,university.degree,unknown,no,no,telephone,may,wed,899.0,1,999,0,nonexistent,no
4828,31,entrepreneur,married,university.degree,no,no,no,cellular,aug,fri,188.0,1,999,0,nonexistent,no
4829,40,management,single,university.degree,no,no,no,telephone,may,thu,179.0,2,999,0,nonexistent,no
4830,51,management,divorced,high.school,no,no,no,cellular,nov,thu,486.0,2,999,0,nonexistent,no
4831,82,retired,divorced,basic.4y,no,no,no,cellular,apr,mon,529.0,1,6,2,success,yes
4832,36,entrepreneur,married,university.degree,no,no,yes,telephone,may,fri,679.0,17,999,0,nonexistent,no
4833,35,services,married,basic.6y,no,no,no,cellular,may,mon,392.0,2,3,2,success,yes
4834,43,technician,married,professional.course,no,yes,no,telephone,may,wed,255.0,1,999,0,nonexistent,no
4835,47,blue-collar,married,basic.9y,no,no,no,cellular,aug,tue,172.0,1,999,0,nonexistent,no
4836,34,admin.,married,university.degree,no,no,no,cellular,nov,mon,230.0,1,999,1,failure,no
4837,37,services,single,professional.course,no,no,no,cellular,may,fri,462.0,1,999,1,failure,no
4838,34,blue-collar,married,basic.6y,no,no,no,cellular,may,wed,168.0,3,999,0,nonexistent,no
4839,42,technician,divorced,basic.9y,no,no,no,telephone,may,tue,474.0,1,999,0,nonexistent,no
4840,37,admin.,married,university.degree,no,no,no,telephone,may,wed,209.0,2,999,0,nonexistent,no
4841,42,blue-collar,divorced,basic.4y,no,yes,no,cellular,may,mon,119.0,4,999,0,nonexistent,no
4842,54,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,261.0,3,999,0,nonexistent,no
4843,56,services,divorced,high.school,no,no,no,cellular,jul,tue,57.0,3,999,0,nonexistent,no
4844,58,technician,married,university.degree,unknown,yes,no,cellular,jul,thu,160.0,1,999,0,nonexistent,no
4845,47,services,married,high.school,no,no,no,cellular,nov,tue,110.0,2,999,0,nonexistent,no
4846,37,admin.,single,university.degree,no,yes,no,cellular,aug,mon,108.0,2,999,0,nonexistent,no
4847,41,blue-collar,married,basic.4y,unknown,no,no,cellular,apr,mon,197.0,3,999,0,nonexistent,no
4848,27,technician,single,basic.9y,no,no,no,cellular,apr,wed,34.0,3,999,0,nonexistent,no
4849,57,admin.,married,high.school,unknown,yes,no,cellular,aug,mon,86.0,1,999,0,nonexistent,no
4850,36,technician,divorced,basic.9y,no,yes,no,cellular,jul,wed,497.0,1,999,0,nonexistent,no
4851,31,admin.,married,high.school,no,yes,no,cellular,aug,wed,170.0,1,999,0,nonexistent,no
4852,47,blue-collar,divorced,basic.9y,no,no,yes,telephone,may,fri,322.0,1,999,0,nonexistent,no
4853,24,student,single,high.school,no,yes,no,cellular,apr,thu,88.0,1,999,0,nonexistent,no
4854,43,blue-collar,married,basic.9y,no,no,no,telephone,jul,tue,778.0,3,999,0,nonexistent,no
4855,52,management,married,university.degree,no,no,no,cellular,may,fri,698.0,5,999,1,failure,no
4856,42,admin.,single,university.degree,no,yes,no,telephone,may,fri,14.0,15,999,0,nonexistent,no
4857,48,entrepreneur,married,university.degree,unknown,yes,no,cellular,nov,mon,694.0,2,999,0,nonexistent,no
4858,47,management,divorced,university.degree,no,yes,no,telephone,may,fri,29.0,3,999,0,nonexistent,no
4859,33,blue-collar,single,basic.4y,no,no,no,cellular,nov,fri,60.0,1,999,0,nonexistent,no
4860,37,technician,married,university.degree,no,yes,no,cellular,may,thu,246.0,1,2,4,success,yes
4861,34,housemaid,married,university.degree,no,yes,no,cellular,may,tue,58.0,1,999,0,nonexistent,no
4862,33,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,139.0,1,999,0,nonexistent,no
4863,26,blue-collar,single,high.school,no,yes,no,cellular,jul,mon,460.0,3,999,0,nonexistent,no
4864,52,technician,married,high.school,no,yes,no,telephone,jun,wed,78.0,1,999,0,nonexistent,no
4865,33,technician,single,professional.course,no,yes,no,cellular,mar,tue,459.0,1,999,0,nonexistent,yes
